Value	Annotation	Predicted	Residual
13.834372759371746	PrkA [Alteromonas macleodii]	17.952658541144274	92.91280112928071
255.9358960483773	peroxiredoxin (alkyl hydroperoxide reductase subunit C) [Alteromonas macleodii]	189.38800378388933	119.95269110122055
166.01247311246095	cold-shock DNA-binding protein family [Alteromonas macleodii]	125.71201840801261	-103.85969453084023
41.50311827811524	M28 family [Alteromonas macleodii]	37.54526942602942	40.842424481992595
107.71047362653718	DUF885 familyt [Alteromonas macleodii]	84.42758832914748	49.292595396301834
83.00623655623048	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [Alteromonas macleodii]	66.93418575335716	48.141354664046005
60.278338451548315	Protein of unknown function (DUF3584) [Alteromonas macleodii]	50.840255383630065	68.24488574518085
693.6949769342118	molecular chaperone DnaK [Alteromonas macleodii]	499.3710974268937	123.52037309030425
80.04172810779367	molecular chaperone DnaJ [Alteromonas macleodii]	64.83497744426232	47.834802546296174
139.33189707652974	ribose-phosphate pyrophosphokinase [Alteromonas macleodii]	106.81914362615909	58.17592564827085
135.37921914528064	starch phosphorylase [Alteromonas macleodii]	104.02019921403262	42.33022675235118
136.36738862809293	bacterial translation initiation factor 3 (bIF-3) [Alteromonas macleodii]	104.71993531706424	-48.585525357355394
18.775220173433084	transcription-repair coupling factor [Alteromonas macleodii]	21.451339056302338	48.516193357763335
15.81071172499628	oxidoreductase alpha (molybdopterin) subunit [Alteromonas macleodii]	19.352130747207497	94.32004942120294
354.75284432960405	RNAse E [Alteromonas macleodii]	259.3616140870506	-64.09405944149194
83.99440603904273	peptidyl-dipeptidase A [Alteromonas macleodii]	67.63392185638875	65.48482176234938
442.6999282998959	bacterial translation initiation factor 2 (bIF-2) [Alteromonas macleodii]	321.6381272568641	-96.2985672757471
14.822542242184014	uncharacterized radical SAM protein YgiQ [Alteromonas macleodii]	18.652394644175885	44.69929659606696
44.46762672655204	phosphoenolpyruvate synthase [Alteromonas macleodii]	39.64447773512426	81.64594378496093
133.40288017965614	beta subunit [Alteromonas macleodii]	102.6207270079694	58.76570162619353
611.6769098607936	polyribonucleotide nucleotidyltransferase [Alteromonas macleodii]	441.2930008752698	-100.27646037003854
65.21918586560966	citrate synthase [Alteromonas macleodii]	54.33893589878812	53.51932323808104
213.4446082874498	succinate dehydrogenase subunit A [Alteromonas macleodii]	159.29935135353	49.600845710815065
242.10152328900557	succinyl-CoA synthetase (ADP-forming) alpha subunit [Alteromonas macleodii]	179.59169834144677	48.554582137655615
145.26091397340335	iron complex outermembrane recepter protein [Alteromonas macleodii]	111.01756024434876	44.15398728713215
49.408474140613386	2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [Alteromonas macleodii]	43.143158250282326	59.50261996175671
73.1245417281078	Protein of unknown function (DUF1329) [Alteromonas macleodii]	59.93682472304103	-48.91042276666965
17.787050690620816	universal stress protein A [Alteromonas macleodii]	20.751602953270723	89.51241661044311
912.0804326357231	small subunit ribosomal protein S1 [Alteromonas macleodii]	654.0127761968803	-130.35892328702482
37.55044034686617	acyl-CoA dehydrogenase [Alteromonas macleodii]	34.746325013902975	46.64856942767486
345.8593189842937	TonB-dependent Receptor Plug Domain [Alteromonas macleodii]	253.0639891597661	43.846943519979675
7.90535586249814	glyceraldehyde 3-phosphate dehydrogenase [Alteromonas macleodii]	13.754241922954597	52.00320974413291
191.7048796655799	glyceraldehyde-3-phosphate dehydrogenase (NAD+) [Alteromonas macleodii]	143.90515708683452	-71.53186424592418
340.9184715702323	pyruvate kinase [Alteromonas macleodii]	249.56530864460802	-116.84752509701067
250.99504863431596	molecular chaperone HtpG [Alteromonas macleodii]	185.8893232687313	80.5486440043154
366.6108781233513	ATP-dependent Clp protease ATP-binding subunit ClpB [Alteromonas macleodii]	267.75844732343	316.4403763286829
234.19616742650743	SSU ribosomal protein S20P [Alteromonas macleodii]	173.99380951719388	-131.29156194070106
332.0249462249219	DNA-binding protein HU-beta [Alteromonas macleodii]	243.2676837173235	-86.09133583013872
124.50935483434571	ATP-dependent proteinase. Serine peptidase. MEROPS family S16 [Alteromonas macleodii]	96.32310208068489	49.22540374341736
360.6818612264777	trigger factor [Alteromonas macleodii]	263.5600307052403	-70.6982364865263
273.7229467389981	glycine dehydrogenase [Alteromonas macleodii]	201.98325363845834	56.635992247343154
88.93525345310408	aminomethyltransferase [Alteromonas macleodii]	71.13260237154682	59.58038082034665
253.95955708275278	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [Alteromonas macleodii]	187.98853157782614	48.778390430803
165.02430362964867	protein translocase subunit secA [Alteromonas macleodii]	125.01228230498099	54.016389459376185
239.13701484056875	transaldolase [Alteromonas macleodii]	177.49249003235192	-60.81310933038567
24.704237070306693	2-methylcitrate synthase [Alteromonas macleodii]	25.649755674492013	56.346578873797
12.846203276559478	2-methylcitrate dehydratase (trans-methylaconitate-forming) [Alteromonas macleodii]	17.252922438112662	129.2979835638415
10.869864310934943	L-lactate dehydrogenase (cytochrome) [Alteromonas macleodii]	15.853450232049436	86.99280801555999
3.95267793124907	D-lactate dehydrogenase [Alteromonas macleodii]	10.955297510828146	48.98823312471809
320.1669124311747	malate dehydrogenase (NAD) [Alteromonas macleodii]	234.87085048094417	-116.98858956555559
283.60464156712084	Carboxypeptidase regulatory-like domain-containing protein [Alteromonas macleodii]	208.98061466877454	50.03959128816774
83.00623655623048	Isopenicillin N synthase [Alteromonas macleodii]	66.93418575335716	54.356235766728034
1313.2772426575036	translation elongation factor 1A (EF-1A/EF-Tu) [Alteromonas macleodii]	938.1056340277148	308.0782670778217
76.0890501765446	GT2 family [Alteromonas macleodii]	62.03603303213586	83.51247279196639
244.07786225463008	SSU ribosomal protein S4P [Alteromonas macleodii]	180.99117054751	-60.50266916970634
206.52742190776394	LSU ribosomal protein L15P [Alteromonas macleodii]	154.40119863230873	-47.745819708861916
271.74660777337357	SSU ribosomal protein S5P [Alteromonas macleodii]	200.58378143239514	-54.43383550158171
116.60399897184759	LSU ribosomal protein L18P [Alteromonas macleodii]	90.725213256432	-49.22584589336152
410.0903353670911	LSU ribosomal protein L6P [Alteromonas macleodii]	298.54683585682096	-60.777513670339914
167.0006425952732	SSU ribosomal protein S14P [Alteromonas macleodii]	126.41175451104422	-44.01445989161445
571.1619610654907	LSU ribosomal protein L5P [Alteromonas macleodii]	412.6038206509738	-110.88136711753867
146.2490834562156	cold-shock DNA-binding protein family [Alteromonas macleodii]	111.71729634738035	-100.89137442657936
87.94708397029181	ferric enterobactin receptor [Alteromonas macleodii]	70.43286626851521	-55.19638356516567
816.2279928029329	DNA-directed RNA polymerase subunit beta' [Alteromonas macleodii]	586.1383742028137	-131.65013356474236
586.972672790487	DNA-directed RNA polymerase subunit beta [Alteromonas macleodii]	423.79959829947956	43.31888457952624
295.462675360868	LSU ribosomal protein L12P [Alteromonas macleodii]	217.37744790515384	48.86003933232243
398.2323015733439	LSU ribosomal protein L1P [Alteromonas macleodii]	290.15000262044157	-72.02772391985857
106.7223041437249	RNA-binding protein Hfq [Alteromonas macleodii]	83.72785222611586	-49.84672621472016
201.58657449370259	OOP family [Alteromonas macleodii]	150.90251811715066	212.76826640753453
365.622708640539	LSU ribosomal protein L9P [Alteromonas macleodii]	267.0587112203983	-108.27852304865041
87.94708397029181	SSU ribosomal protein S6P [Alteromonas macleodii]	70.43286626851521	81.93196076498025
44.46762672655204	NADH dehydrogenase [Alteromonas macleodii]	39.64447773512426	43.95569709772784
42.49128776092751	glutamine--fructose-6-phosphate transaminase [Alteromonas macleodii]	38.245005529061046	42.94940887694639
130.43837173121932	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [Alteromonas macleodii]	100.52151869887456	-70.04855329217547
9.881694828122676	Zinc carboxypeptidase [Alteromonas macleodii]	15.153714129017821	43.987896364246865
156.13077828433828	hypothetical protein MIT1002_04057 [Alteromonas macleodii]	118.71465737769648	69.93705609403935
569.1856220998661	F-type H+-transporting ATPase subunit alpha [Alteromonas macleodii]	411.2043484449105	-127.7255781483808
222.3381336327602	ATP synthase F0 subcomplex B subunit [Alteromonas macleodii]	165.59697628081452	-68.96559913588713
